patent_id,company_id
D885232,CMP000094
10750544,CMP000241
10631563,CMP000236
10758097,CMP000014
10813872,CMP000785
10756437,CMP000366
10798823,CMP000415
10834239,CMP000201
10834239,CMP000086
10856863,CMP000027
10856863,CMP000567
10646164,CMP000022
10646164,CMP000736
10654191,CMP000001
10804879,CMP000001
D874021,CMP000172
10608784,CMP000375
10608784,CMP000129
10599097,CMP000027
10703348,CMP000018
10703348,CMP000094
10587481,CMP000150
10645013,CMP000517
10724448,CMP000001
D872123,CMP000470
D872123,CMP000290
10821857,CMP000663
10740873,CMP000122
10740873,CMP000206
10879000,CMP000035
10759218,CMP000127
10759218,CMP000002
10670386,CMP000073
10739966,CMP000129
10739966,CMP000590
D905528,CMP000001
10864682,CMP000035
10793796,CMP000108
10835224,CMP000050
10616580,CMP000260
10657608,CMP000721
10759240,CMP000076
10824272,CMP000223
10824272,CMP000030
10740111,CMP000416
10567995,CMP000029
10567995,CMP000197
10619797,CMP000240
10592296,CMP000680
10592296,CMP000728
10677320,CMP000006
10733110,CMP000136
10733110,CMP000277
10742135,CMP000252
10605540,CMP000001
10605540,CMP000012
10746737,CMP000094
10746737,CMP000138
10850897,CMP000085
D886543,CMP000284
10857197,CMP000696
10689423,CMP000005
10687838,CMP000171
10675164,CMP000014
10675164,CMP000743
D880421,CMP000135
10706880,CMP000640
10869773,CMP000269
10670624,CMP000000
10670624,CMP000024
10776374,CMP000075
10776374,CMP000012
10868837,CMP000000
10691381,CMP000739
10685175,CMP000000
10631818,CMP000206
10620743,CMP000056
10851198,CMP000291
10581271,CMP000395
10581271,CMP000001
10540789,CMP000021
10540789,CMP000077
10724203,CMP000034
D874905,CMP000400
D890885,CMP000115
D872692,CMP000105
10712820,CMP000444
10577653,CMP000027
10678859,CMP000534
10822221,CMP000286
10822221,CMP000175
10838768,CMP000227
10729382,CMP000104
10729382,CMP000297
10620871,CMP000002
10620871,CMP000217
10686869,CMP000376
10539969,CMP000009
10689638,CMP000574
10689638,CMP000196
D904917,CMP000102
10739009,CMP000106
10558279,CMP000173
10558279,CMP000005
10560003,CMP000002
10538411,CMP000007
10859395,CMP000344
10859395,CMP000766
10826279,CMP000005
10757083,CMP000015
10785448,CMP000002
10831339,CMP000425
10831339,CMP000006
10612934,CMP000436
10711358,CMP000011
10838630,CMP000092
10717744,CMP000193
10717744,CMP000752
10805262,CMP000068
10871013,CMP000159
10871013,CMP000704
10808682,CMP000001
10859697,CMP000007
10577755,CMP000355
10577755,CMP000035
10751422,CMP000170
10813440,CMP000118
10725237,CMP000043
10614493,CMP000581
10876403,CMP000028
10606221,CMP000561
10841660,CMP000000
10596676,CMP000001
10596676,CMP000038
10723926,CMP000029
10596612,CMP000130
10596612,CMP000111
10850062,CMP000468
10850062,CMP000028
D896757,CMP000001
10701996,CMP000026
10834202,CMP000002
10535005,CMP000089
10630493,CMP000746
10630493,CMP000577
10601259,CMP000470
10527667,CMP000029
10856706,CMP000248
10856706,CMP000067
10792036,CMP000534
10858395,CMP000459
10625708,CMP000699
10710543,CMP000494
10784096,CMP000017
10736087,CMP000194
10736087,CMP000011
10732078,CMP000337
10646665,CMP000230
10705783,CMP000027
10631878,CMP000132
10631878,CMP000283
10751417,CMP000752
D904231,CMP000276
D904231,CMP000521
10545031,CMP000115
10726676,CMP000594
10726676,CMP000001
10597638,CMP000550
10597638,CMP000124
10588513,CMP000031
10588513,CMP000013
10732524,CMP000023
10732524,CMP000032
10552780,CMP000084
10552780,CMP000312
10569253,CMP000026
10738536,CMP000352
10840772,CMP000200
10841965,CMP000006
10841965,CMP000208
10566955,CMP000012
10566955,CMP000000
D891741,CMP000178
D891741,CMP000364
D897086,CMP000009
10533684,CMP000060
10533684,CMP000325
10815344,CMP000056
10815344,CMP000036
10783696,CMP000020
10783696,CMP000362
10741681,CMP000035
10741681,CMP000671
10848591,CMP000012
10786481,CMP000224
10786481,CMP000005
D877239,CMP000000
10835879,CMP000010
10783934,CMP000714
10783934,CMP000039
10631444,CMP000014
10580032,CMP000398
10580032,CMP000271
10581814,CMP000685
10581814,CMP000208
10877879,CMP000007
10550490,CMP000011
10737953,CMP000065
10737953,CMP000151
10607414,CMP000196
10765347,CMP000149
10765347,CMP000763
10824564,CMP000057
10859385,CMP000011
10859385,CMP000016
10606456,CMP000318
10606456,CMP000073
10589818,CMP000575
D902136,CMP000079
10650543,CMP000081
10650543,CMP000523
D905972,CMP000161
10712028,CMP000150
10712028,CMP000053
10879820,CMP000012
10879820,CMP000349
10570794,CMP000203
10693779,CMP000007
10693779,CMP000207
10607631,CMP000452
10853974,CMP000153
10876846,CMP000155
10780714,CMP000038
10695301,CMP000007
10704014,CMP000004
10721594,CMP000087
10695594,CMP000050
10695594,CMP000247
10853586,CMP000001
D884826,CMP000439
D884826,CMP000004
10662580,CMP000288
10662580,CMP000027
10640347,CMP000752
10737963,CMP000062
10737963,CMP000004
10819777,CMP000212
D894478,CMP000255
D894478,CMP000062
10869146,CMP000185
10869146,CMP000002
10662277,CMP000653
10705983,CMP000276
10748496,CMP000587
10801803,CMP000000
10524667,CMP000066
10661072,CMP000000
10649202,CMP000513
10649202,CMP000491
10633974,CMP000480
10633974,CMP000015
10776553,CMP000622
10776553,CMP000052
10817434,CMP000000
10674409,CMP000106
10748712,CMP000119
10553782,CMP000014
10528577,CMP000054
10764742,CMP000079
10641435,CMP000735
10736558,CMP000003
D872019,CMP000001
D872019,CMP000013
10692940,CMP000128
10642730,CMP000001
10696217,CMP000784
10551376,CMP000239
10551376,CMP000023
10816019,CMP000672
10591801,CMP000000
10591801,CMP000407
10692247,CMP000015
10667619,CMP000719
10579154,CMP000017
10638517,CMP000111
10633223,CMP000514
10849516,CMP000593
10664326,CMP000219
10664326,CMP000302
10660795,CMP000270
D894107,CMP000130
D894107,CMP000509
D896494,CMP000003
D896494,CMP000005
10567251,CMP000024
10567251,CMP000149
10785585,CMP000113
10785585,CMP000021
10536809,CMP000740
10818616,CMP000002
10818616,CMP000549
10871742,CMP000000
10871742,CMP000054
10685560,CMP000553
10685560,CMP000088
10645852,CMP000587
10749640,CMP000475
10780390,CMP000096
10753262,CMP000012
10753262,CMP000163
10532919,CMP000032
10532919,CMP000616
10827897,CMP000164
10875727,CMP000003
10875727,CMP000284
10759241,CMP000023
10759241,CMP000199
10556186,CMP000230
10665444,CMP000015
10766194,CMP000054
10687567,CMP000005
10687567,CMP000241
10795441,CMP000063
10815290,CMP000341
10815290,CMP000059
10821559,CMP000575
10872177,CMP000119
10830034,CMP000692
10830034,CMP000349
10687234,CMP000021
10597581,CMP000003
10675840,CMP000500
10865428,CMP000356
10811095,CMP000178
D873890,CMP000006
D875903,CMP000001
10657931,CMP000619
10588309,CMP000001
10588309,CMP000154
10577008,CMP000201
10577008,CMP000054
10702865,CMP000049
10702865,CMP000015
10703843,CMP000178
10709206,CMP000497
10583516,CMP000172
10811702,CMP000201
10618371,CMP000000
10669803,CMP000133
10702798,CMP000083
10825345,CMP000119
10825345,CMP000000
10850817,CMP000276
10856439,CMP000308
10845630,CMP000324
10845630,CMP000016
10559769,CMP000158
10711939,CMP000050
10579221,CMP000321
10816035,CMP000007
10841672,CMP000069
10662610,CMP000031
10756728,CMP000662
10627010,CMP000487
10851396,CMP000314
10818800,CMP000102
10818800,CMP000014
10740958,CMP000528
10535558,CMP000208
10535558,CMP000405
10606650,CMP000350
10606650,CMP000167
10638923,CMP000091
D878625,CMP000034
D885179,CMP000105
10767396,CMP000321
10767396,CMP000045
D888718,CMP000263
10545862,CMP000002
10545862,CMP000032
10792788,CMP000337
10792788,CMP000043
10626538,CMP000028
10538781,CMP000385
10538781,CMP000000
PP32046,CMP000307
PP32046,CMP000111
10808502,CMP000000
10808502,CMP000296
D904236,CMP000013
10867487,CMP000261
10786562,CMP000785
10545402,CMP000014
10595459,CMP000282
10595459,CMP000250
10769075,CMP000003
10715014,CMP000183
10715014,CMP000623
10526679,CMP000548
10635637,CMP000529
10635637,CMP000000
D898951,CMP000003
D898951,CMP000491
10871133,CMP000322
10871133,CMP000012
10601715,CMP000572
10540459,CMP000002
10540459,CMP000024
10665294,CMP000451
10665294,CMP000292
10712519,CMP000422
10712519,CMP000038
10669313,CMP000038
10669313,CMP000183
10826013,CMP000001
10826013,CMP000004
10802774,CMP000032
10683503,CMP000679
10878644,CMP000082
10627024,CMP000012
10823581,CMP000360
10823581,CMP000029
10714173,CMP000748
10714173,CMP000244
10776629,CMP000029
10776629,CMP000016
10687921,CMP000766
10687921,CMP000428
10529617,CMP000406
10529617,CMP000027
10879046,CMP000577
10879046,CMP000033
10652925,CMP000185
10708307,CMP000000
10764661,CMP000579
10858018,CMP000172
10664961,CMP000297
10728511,CMP000770
D874440,CMP000142
10748221,CMP000190
D879622,CMP000368
10836039,CMP000618
10836039,CMP000635
10721407,CMP000504
10718321,CMP000130
10570652,CMP000014
10787875,CMP000004
10689562,CMP000016
10689562,CMP000353
10649422,CMP000418
10649422,CMP000096
10733005,CMP000518
10786856,CMP000101
10786856,CMP000141
10635869,CMP000000
10582308,CMP000006
10771296,CMP000537
10771296,CMP000786
10870701,CMP000027
10870701,CMP000072
10596001,CMP000061
10596001,CMP000037
10711780,CMP000101
10711780,CMP000095
10758648,CMP000287
10839896,CMP000549
10871237,CMP000007
10747628,CMP000536
10747628,CMP000232
10786535,CMP000175
10772642,CMP000210
10861540,CMP000002
10612324,CMP000000
10654989,CMP000023
10654989,CMP000224
10764616,CMP000024
10764616,CMP000043
10773885,CMP000057
10665256,CMP000140
10684453,CMP000056
10570126,CMP000104
10821576,CMP000010
10821576,CMP000583
10535268,CMP000046
10805753,CMP000035
10874560,CMP000022
10711348,CMP000636
10865552,CMP000057
10807405,CMP000213
10624174,CMP000060
10723601,CMP000000
10858584,CMP000001
10834797,CMP000009
10834797,CMP000110
10870952,CMP000665
10563777,CMP000026
10563777,CMP000057
D877249,CMP000000
D877249,CMP000009
10559214,CMP000004
10559214,CMP000014
10573013,CMP000108
D890837,CMP000000
D890837,CMP000016
10530800,CMP000084
10662084,CMP000655
10589048,CMP000165
10589048,CMP000129
10590282,CMP000053
10603240,CMP000117
10603240,CMP000026
10720622,CMP000568
10577254,CMP000032
10577254,CMP000005
10563513,CMP000755
D889536,CMP000155
10678482,CMP000183
10853901,CMP000325
10853901,CMP000212
10582910,CMP000573
10582910,CMP000521
10752833,CMP000009
D895033,CMP000408
10530698,CMP000027
10803127,CMP000001
10617860,CMP000342
10708062,CMP000123
10874950,CMP000710
10816173,CMP000289
D872225,CMP000660
10844517,CMP000092
10604874,CMP000628
10558739,CMP000002
10642088,CMP000498
10642088,CMP000466
10660594,CMP000021
10867700,CMP000001
10613713,CMP000135
10613713,CMP000564
10739632,CMP000018
10739632,CMP000126
10617409,CMP000204
10617409,CMP000101
10588116,CMP000142
10861727,CMP000004
10542499,CMP000085
10542499,CMP000035
10603433,CMP000146
10692033,CMP000020
10692033,CMP000022
10617548,CMP000002
10712485,CMP000144
10848939,CMP000506
10848939,CMP000787
10591601,CMP000007
10637683,CMP000085
10716202,CMP000000
10716202,CMP000106
10829902,CMP000124
10642062,CMP000636
10642062,CMP000135
D903186,CMP000143
D903186,CMP000101
10866191,CMP000632
10678441,CMP000052
10678441,CMP000180
10715836,CMP000045
10715836,CMP000281
10772529,CMP000025
10794575,CMP000451
10794575,CMP000122
10559341,CMP000562
10605967,CMP000003
10694361,CMP000014
10834878,CMP000152
10685695,CMP000117
10685695,CMP000009
10772445,CMP000198
10772445,CMP000013
10618563,CMP000092
10618563,CMP000453
10592153,CMP000009
10592153,CMP000011
10808855,CMP000066
10808855,CMP000434
10752907,CMP000439
10752907,CMP000037
10667872,CMP000000
10597697,CMP000349
10862073,CMP000158
10669045,CMP000444
10669045,CMP000013
10838570,CMP000050
10838570,CMP000080
10753518,CMP000189
10753518,CMP000121
10633108,CMP000001
10571617,CMP000046
10786754,CMP000001
10661853,CMP000685
10767732,CMP000010
10635320,CMP000006
10635320,CMP000014
10752008,CMP000031
10752008,CMP000268
10751142,CMP000032
10876556,CMP000014
10806532,CMP000320
10842083,CMP000114
10842083,CMP000041
10849520,CMP000001
10849520,CMP000387
10589235,CMP000289
10613594,CMP000041
10689112,CMP000683
10804454,CMP000184
10804454,CMP000535
10747642,CMP000543
10848775,CMP000038
10876440,CMP000293
10876440,CMP000358
10751812,CMP000016
10692823,CMP000000
10849077,CMP000040
10816834,CMP000026
10630603,CMP000447
10537713,CMP000225
10636832,CMP000007
10636832,CMP000012
10634854,CMP000433
10634854,CMP000556
PP32214,CMP000592
10732771,CMP000134
10842607,CMP000018
10795028,CMP000026
10817139,CMP000102
10817139,CMP000239
10829456,CMP000432
10628328,CMP000046
10628328,CMP000372
10570361,CMP000634
10633544,CMP000050
10822389,CMP000054
10720472,CMP000300
10641074,CMP000274
10701737,CMP000762
10625240,CMP000001
10625240,CMP000300
10649975,CMP000243
10623945,CMP000325
10797008,CMP000512
10797008,CMP000292
D892594,CMP000000
D892594,CMP000003
10833209,CMP000004
10833209,CMP000216
10711616,CMP000227
10738249,CMP000101
10738249,CMP000021
10620292,CMP000000
10578523,CMP000611
D906035,CMP000056
D906035,CMP000474
10611757,CMP000077
10792586,CMP000164
D894979,CMP000026
10740473,CMP000412
10680280,CMP000093
10789328,CMP000346
D904097,CMP000109
D896230,CMP000166
10722752,CMP000482
10690227,CMP000278
10622219,CMP000464
10573444,CMP000002
10573444,CMP000059
10618030,CMP000017
10558290,CMP000136
10532335,CMP000001
10762906,CMP000194
10626904,CMP000110
10705452,CMP000647
10705452,CMP000006
10830122,CMP000266
D877792,CMP000018
10647294,CMP000027
10875838,CMP000033
10626455,CMP000041
10540667,CMP000679
10835360,CMP000036
10740405,CMP000217
10877247,CMP000156
10525391,CMP000779
10525391,CMP000049
10693782,CMP000408
10687090,CMP000402
10606490,CMP000042
10537386,CMP000042
10811045,CMP000052
10618979,CMP000218
10618979,CMP000166
10735748,CMP000022
10874248,CMP000010
10556476,CMP000295
10666444,CMP000140
10666444,CMP000327
10572598,CMP000418
10572598,CMP000000
10657400,CMP000736
10657400,CMP000008
10772194,CMP000379
10823392,CMP000292
10823392,CMP000108
10767446,CMP000009
10767375,CMP000167
10767375,CMP000214
D901990,CMP000002
10627183,CMP000033
10627183,CMP000221
10729568,CMP000641
10729568,CMP000793
10651997,CMP000544
10651997,CMP000083
10629993,CMP000266
10629993,CMP000246
10771949,CMP000246
10771949,CMP000029
10756853,CMP000018
10675868,CMP000001
10751362,CMP000344
10749941,CMP000127
10585593,CMP000026
10585593,CMP000231
10840481,CMP000000
10840481,CMP000200
10621559,CMP000448
10688820,CMP000644
10688820,CMP000444
10576168,CMP000045
D872103,CMP000000
10668781,CMP000201
10660716,CMP000008
D876086,CMP000000
10632609,CMP000106
10825407,CMP000681
10738454,CMP000002
10699555,CMP000112
10699555,CMP000007
10597885,CMP000001
10664528,CMP000726
10664528,CMP000000
10736017,CMP000003
10736017,CMP000341
10542260,CMP000168
10835926,CMP000416
10835926,CMP000091
D899568,CMP000259
D899568,CMP000012
D885969,CMP000469
D885969,CMP000358
10590554,CMP000046
10590554,CMP000524
10655004,CMP000246
10655004,CMP000519
10695960,CMP000086
10550377,CMP000045
10807290,CMP000051
10604530,CMP000035
10831274,CMP000011
10831274,CMP000671
10684255,CMP000004
10541862,CMP000047
10791653,CMP000476
D885419,CMP000474
10880890,CMP000013
10741106,CMP000590
10798765,CMP000022
10582188,CMP000000
10582188,CMP000027
10552963,CMP000041
D895751,CMP000098
10805514,CMP000728
10642137,CMP000711
D872849,CMP000427
10571583,CMP000037
10571583,CMP000448
10697689,CMP000790
10697689,CMP000298
10532613,CMP000078
10532613,CMP000038
10758999,CMP000001
10536880,CMP000007
10748450,CMP000006
10876663,CMP000001
10796228,CMP000614
10796228,CMP000075
10579392,CMP000347
D888710,CMP000423
10848268,CMP000206
10648498,CMP000341
10853305,CMP000014
10561253,CMP000326
10817412,CMP000000
10817412,CMP000024
10703211,CMP000007
PP32032,CMP000030
PP32032,CMP000000
10747514,CMP000020
10761895,CMP000084
10849128,CMP000274
10617870,CMP000000
10579576,CMP000031
10579576,CMP000131
10800173,CMP000440
10552701,CMP000122
10689718,CMP000776
10706074,CMP000025
10657528,CMP000065
10657528,CMP000050
D904176,CMP000759
RE47808,CMP000334
10735716,CMP000513
10569061,CMP000404
10569061,CMP000640
10775418,CMP000031
10870511,CMP000670
10835917,CMP000635
10835917,CMP000024
D881795,CMP000135
D881795,CMP000036
10821990,CMP000057
10567228,CMP000311
10567228,CMP000571
10867745,CMP000399
10867745,CMP000497
10577352,CMP000026
10577352,CMP000005
10704532,CMP000001
10704532,CMP000062
10799836,CMP000348
10799836,CMP000053
10830342,CMP000001
10820906,CMP000072
10820906,CMP000174
10788465,CMP000011
10788465,CMP000375
D903540,CMP000319
D903540,CMP000013
10688464,CMP000011
10688464,CMP000198
10841814,CMP000020
10588607,CMP000007
10588607,CMP000003
10529072,CMP000002
10529072,CMP000103
10788064,CMP000053
10590271,CMP000049
D873115,CMP000019
10541967,CMP000010
10738349,CMP000171
10754042,CMP000346
10733309,CMP000406
10682015,CMP000192
10682015,CMP000700
10575826,CMP000012
D884633,CMP000542
10700552,CMP000693
10700552,CMP000223
D888487,CMP000004
10847990,CMP000109
10542383,CMP000045
10542383,CMP000761
10635006,CMP000669
10635006,CMP000005
10839226,CMP000747
10839226,CMP000035
10839493,CMP000003
10839493,CMP000050
10538320,CMP000115
10872696,CMP000691
10567009,CMP000549
10806273,CMP000284
10806273,CMP000061
10765726,CMP000020
10745789,CMP000255
10799496,CMP000047
10722033,CMP000297
10632272,CMP000118
10663559,CMP000096
10663559,CMP000136
10546861,CMP000000
10618916,CMP000135
10846900,CMP000092
10798422,CMP000462
10790466,CMP000282
10525358,CMP000139
10525358,CMP000084
10538341,CMP000246
10676796,CMP000704
10676796,CMP000386
D902132,CMP000000
D902132,CMP000681
10632836,CMP000229
10632836,CMP000021
10753181,CMP000095
10867466,CMP000407
10795951,CMP000020
10795951,CMP000000
10827743,CMP000017
10827743,CMP000098
10722715,CMP000488
10655625,CMP000012
10655625,CMP000126
10846193,CMP000245
10816729,CMP000453
10671612,CMP000051
10583484,CMP000177
10605020,CMP000394
10793881,CMP000751
10606614,CMP000191
10606614,CMP000007
10705093,CMP000179
D897718,CMP000007
10702285,CMP000402
10613586,CMP000547
10533354,CMP000714
10558428,CMP000708
10558502,CMP000226
10861618,CMP000523
10861618,CMP000013
10717487,CMP000051
10717487,CMP000774
10708873,CMP000311
D899325,CMP000089
10601139,CMP000778
10732476,CMP000070
10732476,CMP000524
10641468,CMP000063
10641468,CMP000237
D898672,CMP000010
10559198,CMP000002
10751971,CMP000237
10690917,CMP000357
D893518,CMP000510
10832600,CMP000414
10616302,CMP000433
10616302,CMP000200
10794216,CMP000020
10583570,CMP000060
10563166,CMP000003
10563166,CMP000177
10828408,CMP000029
10707390,CMP000028
10632739,CMP000000
10632739,CMP000205
10670006,CMP000071
10670006,CMP000483
10633269,CMP000443
D891432,CMP000193
10761575,CMP000241
10783720,CMP000000
10566823,CMP000039
10782751,CMP000011
D872822,CMP000005
10534833,CMP000053
10534833,CMP000005
10782950,CMP000005
10782950,CMP000101
10689757,CMP000023
D891559,CMP000311
D891559,CMP000053
10782306,CMP000529
10671644,CMP000007
D874382,CMP000101
10853742,CMP000042
10574719,CMP000480
10574719,CMP000023
10635655,CMP000070
D886995,CMP000023
D905870,CMP000073
D905870,CMP000617
10747898,CMP000020
