patent_id,inventor_id
D906437,INV0003933
D906437,INV0000164
10822741,INV0000352
10822741,INV0004844
10822741,INV0000371
10530697,INV0000392
10530697,INV0000003
10530697,INV0001607
10743946,INV0000158
10791426,INV0001612
10791426,INV0000077
10819285,INV0001703
10819285,INV0000042
10819705,INV0000030
10819705,INV0002666
10597299,INV0000239
10597299,INV0002225
10772931,INV0001338
10772931,INV0000015
10772931,INV0000041
10692441,INV0000001
10773504,INV0000885
10773504,INV0001749
10705367,INV0001164
10608326,INV0004633
10608326,INV0000630
10686308,INV0003543
10649502,INV0003610
10649502,INV0001412
10692553,INV0001794
10692553,INV0000977
10692553,INV0000379
10835051,INV0000099
10835051,INV0000029
10598844,INV0000250
10598844,INV0001402
10754119,INV0001118
10754119,INV0000287
10754119,INV0000000
10843726,INV0000470
10550827,INV0000002
10550827,INV0001047
10603164,INV0000813
10798904,INV0001010
10615875,INV0000004
10615875,INV0000003
10615875,INV0000186
10827634,INV0000001
10827634,INV0003244
10827634,INV0003219
10643385,INV0000396
10643385,INV0004771
10731828,INV0000013
10731828,INV0000301
10753575,INV0001138
10753575,INV0000377
10831200,INV0000017
10831200,INV0001186
10831200,INV0002056
10551934,INV0000969
10637509,INV0003826
10637509,INV0000377
10560181,INV0000081
D882097,INV0000015
D882097,INV0000106
D882097,INV0000553
10587693,INV0000003
10587693,INV0002984
10587693,INV0000380
10797346,INV0000167
10797346,INV0004550
10761605,INV0000074
10659310,INV0002678
10644938,INV0001939
10644938,INV0002636
10594222,INV0001503
10594222,INV0000029
10594222,INV0000149
10800986,INV0003050
10568188,INV0004871
10568188,INV0000381
D891239,INV0000015
D891239,INV0000017
10614812,INV0001807
D877118,INV0000031
D877118,INV0000762
D877118,INV0000005
10747142,INV0003666
10720071,INV0000025
10720071,INV0000259
10720071,INV0000394
10573057,INV0000551
10573057,INV0002546
10573057,INV0000017
10551683,INV0000541
10551683,INV0002778
10551683,INV0000000
10540988,INV0002506
10540988,INV0000011
10862045,INV0001446
10862045,INV0002227
10862045,INV0001419
D893987,INV0003570
D893987,INV0002881
D893987,INV0000588
10701941,INV0004815
10701941,INV0000061
10701941,INV0000199
10875401,INV0000285
10875401,INV0000139
D878321,INV0004366
10692140,INV0000016
10692140,INV0000125
10723961,INV0000347
10723961,INV0000005
10539576,INV0000132
10539576,INV0000450
10539576,INV0000454
10690714,INV0001289
10690714,INV0000012
D900440,INV0000058
D900440,INV0000344
10804452,INV0002322
10555031,INV0000304
10555031,INV0001055
10867705,INV0000265
10867705,INV0000729
10611944,INV0000138
10611944,INV0000546
10611944,INV0000198
10863586,INV0000819
10863586,INV0000001
10712102,INV0000399
10778712,INV0000650
10778712,INV0000058
10871649,INV0000100
10871649,INV0004390
10687109,INV0004391
10687109,INV0001985
10761975,INV0000914
10650826,INV0000004
10650826,INV0003433
10758387,INV0000274
10758387,INV0000015
10620183,INV0000002
10620183,INV0000284
10834283,INV0000157
10834283,INV0000003
10834283,INV0000238
D902646,INV0001530
10631361,INV0001995
10631361,INV0000970
10631361,INV0000700
10687972,INV0000005
D889825,INV0001080
D889825,INV0004800
10835786,INV0000003
10835786,INV0000719
10708375,INV0000000
10708375,INV0001468
10681798,INV0000143
10681798,INV0000016
10555439,INV0001387
10555439,INV0000816
10555439,INV0000908
10806800,INV0000315
10806800,INV0004639
10806800,INV0004373
10603565,INV0000000
10603565,INV0000960
10651178,INV0000138
10651178,INV0003063
10651178,INV0000020
D898453,INV0000012
D898453,INV0002118
10552571,INV0000513
10552571,INV0003039
10552571,INV0000386
10827301,INV0000000
10827301,INV0000335
10574926,INV0000808
10673450,INV0000153
10533602,INV0000376
10880856,INV0000637
10880856,INV0000000
10880856,INV0000002
10723059,INV0000012
10723059,INV0004396
10785123,INV0003195
D873261,INV0000007
D873261,INV0003511
10834056,INV0002343
10662758,INV0001493
10662758,INV0000164
10662758,INV0000650
10736205,INV0000983
10532688,INV0000229
10532688,INV0000006
10532688,INV0003114
10620478,INV0000153
10620478,INV0000390
10679699,INV0000007
10679699,INV0000176
10730169,INV0003486
10730169,INV0000002
10769935,INV0000016
10769935,INV0000140
10841829,INV0001005
10841829,INV0000316
10841829,INV0000113
10632854,INV0000002
10692331,INV0000052
10597056,INV0000001
10630803,INV0000001
D890224,INV0000178
10564632,INV0004435
10874315,INV0002925
D893041,INV0000015
D893041,INV0000587
10597329,INV0000622
10781062,INV0000056
10781062,INV0000183
10781062,INV0000045
10636581,INV0003625
10636581,INV0002770
10636581,INV0000004
10633663,INV0000091
10867769,INV0000002
10867769,INV0000033
10830869,INV0004168
10592061,INV0003189
10592061,INV0000394
10592061,INV0000350
10579608,INV0000005
10764288,INV0000015
10764288,INV0000001
10764288,INV0000000
10878308,INV0001585
10878308,INV0000196
10870847,INV0001143
10643897,INV0000036
10643897,INV0001300
10643897,INV0000973
10628305,INV0001890
10730904,INV0003892
10625208,INV0000645
10760580,INV0000480
10760580,INV0003689
10760580,INV0000976
10649243,INV0000265
10723301,INV0004934
10569448,INV0000101
10569448,INV0000081
10569448,INV0000009
10680027,INV0000072
10680027,INV0002855
10680027,INV0000088
10553629,INV0000308
10563920,INV0000000
10563920,INV0001908
10861996,INV0002583
10861996,INV0000028
10861996,INV0001007
10778801,INV0003612
10778801,INV0001931
10778801,INV0000294
D900438,INV0002171
10630659,INV0001424
10630659,INV0000548
10865050,INV0000247
10865050,INV0000002
10593153,INV0000109
10638106,INV0001921
10638106,INV0004210
10638106,INV0000028
10733660,INV0000087
10733660,INV0000002
10736311,INV0002635
10736311,INV0003520
10875083,INV0003066
10875083,INV0001453
10650635,INV0001157
10650635,INV0001098
10527588,INV0000029
10765656,INV0000022
10710500,INV0000020
10710500,INV0000011
10836289,INV0000190
10619694,INV0000000
10619694,INV0000333
10619694,INV0002836
10754027,INV0000000
10754027,INV0000033
10754027,INV0000344
10564778,INV0001010
10564778,INV0000203
10849513,INV0000969
10867615,INV0000013
10559629,INV0001115
10559629,INV0000084
10559629,INV0000476
D881818,INV0002914
D881818,INV0003029
D881818,INV0000570
10594361,INV0000012
10528970,INV0001567
10725394,INV0000594
10871962,INV0003538
D884001,INV0004073
D884001,INV0000521
D884001,INV0000022
10681614,INV0000025
10681614,INV0000002
10681614,INV0001721
10739903,INV0000254
10739903,INV0000022
10678830,INV0000889
10678830,INV0000000
D878097,INV0002986
D878097,INV0000334
10649772,INV0002619
10649772,INV0004894
10836577,INV0001876
10836577,INV0001054
10836577,INV0000480
D887237,INV0000918
D887237,INV0000000
10828462,INV0000006
10724806,INV0000853
10875060,INV0000021
10538445,INV0001546
10645423,INV0000174
10645423,INV0000167
10645423,INV0002227
10729764,INV0000011
10729764,INV0000830
10604306,INV0000000
10604306,INV0000441
10604306,INV0004190
10623035,INV0002286
10623035,INV0000537
10623035,INV0000107
D900967,INV0003852
10526870,INV0001653
PP32331,INV0001465
PP32331,INV0000000
PP32331,INV0000170
10697077,INV0000736
10697077,INV0000008
10697077,INV0001278
10879760,INV0000461
10879760,INV0000024
10879760,INV0001804
10789971,INV0002739
10736313,INV0000088
D877266,INV0000011
10539032,INV0004497
10744309,INV0001355
10536799,INV0001431
10536799,INV0000003
D879740,INV0000049
D879740,INV0000004
10752868,INV0001476
10794658,INV0004074
10794658,INV0001564
10794658,INV0000092
10866093,INV0000080
10866093,INV0003485
D899797,INV0002417
10626974,INV0003907
10626974,INV0004522
D896148,INV0000002
D896148,INV0004353
D896148,INV0000188
10740627,INV0002410
10717657,INV0001427
10717657,INV0000193
10572286,INV0000401
10876869,INV0000005
10745770,INV0001574
10843743,INV0000037
10843743,INV0000126
10567533,INV0004742
10757261,INV0000034
10757261,INV0000874
D872088,INV0002711
D872088,INV0000002
D872088,INV0000090
10537136,INV0000089
10537136,INV0004208
10537136,INV0000152
10585060,INV0003298
10585060,INV0003958
10784258,INV0000866
10784258,INV0000023
10605130,INV0000017
10678350,INV0000057
10625349,INV0001529
10625349,INV0002495
10626337,INV0000004
10626337,INV0000969
10809373,INV0004420
10716262,INV0000990
10716262,INV0000367
10716262,INV0000011
10621336,INV0004627
10621336,INV0000483
10878691,INV0000053
10878691,INV0004700
10878691,INV0000007
10581693,INV0000057
10849612,INV0000107
10849612,INV0000882
D903358,INV0003129
D903358,INV0000197
10835442,INV0001600
10859545,INV0004653
10859545,INV0001280
10699850,INV0001357
10699850,INV0004432
10633827,INV0003809
10870322,INV0000267
10870322,INV0004786
10661056,INV0000275
10820597,INV0002914
10781979,INV0000005
10781979,INV0000010
10781979,INV0003867
10795194,INV0003810
10795194,INV0002465
10683097,INV0001234
10683097,INV0000001
10824631,INV0000019
10824631,INV0000473
10824631,INV0001628
10832351,INV0000004
10832351,INV0001925
10832351,INV0000025
10870631,INV0000655
D883760,INV0000111
D883760,INV0000457
10753314,INV0003084
10753314,INV0001058
10564751,INV0001464
10564751,INV0003913
10817165,INV0000012
10817165,INV0000914
10722258,INV0000014
10860053,INV0000009
10644769,INV0002451
10644769,INV0000503
10644769,INV0002154
D875752,INV0000002
D875752,INV0000086
10702600,INV0000021
10551001,INV0001461
10551001,INV0000186
10551001,INV0000100
10629296,INV0003034
10629296,INV0003447
10629296,INV0000008
10792534,INV0000655
10531783,INV0000572
10836875,INV0000000
10836875,INV0000826
10836875,INV0004009
10704335,INV0000445
10704335,INV0001663
10704335,INV0000386
10694703,INV0000376
10694703,INV0001011
10590149,INV0000130
10590149,INV0001139
10590149,INV0000409
10803110,INV0002334
10803110,INV0001033
10699013,INV0000030
10699013,INV0002929
10733574,INV0000709
10733574,INV0000012
10733574,INV0000013
10824732,INV0004503
10824732,INV0001250
10824732,INV0000018
10736482,INV0004985
10736482,INV0000337
10736482,INV0003979
10629827,INV0000795
10629827,INV0000000
10589601,INV0000089
10589601,INV0001314
10589601,INV0003792
10873603,INV0002264
10873603,INV0000969
10873603,INV0000025
10559534,INV0000670
10559534,INV0000006
10559534,INV0000028
10664808,INV0000117
10729358,INV0000271
10729358,INV0001569
10631766,INV0000000
10856234,INV0000015
10856234,INV0001376
10856234,INV0000013
10682613,INV0000008
D884413,INV0000052
D884413,INV0001545
D884413,INV0000001
10550311,INV0000070
10546483,INV0001027
10574606,INV0000000
D901542,INV0000014
D901542,INV0001499
10820031,INV0000943
10820031,INV0000303
10814741,INV0000113
10814741,INV0001649
10814741,INV0003553
10576837,INV0000000
10751715,INV0000000
10751715,INV0000146
10751715,INV0002618
10528636,INV0000004
10528636,INV0002472
10654658,INV0000126
10654658,INV0003873
10654658,INV0000000
10680858,INV0000710
10680858,INV0000001
10680858,INV0000370
10670493,INV0000000
10811390,INV0000035
10811390,INV0000009
10700439,INV0000145
10700439,INV0000067
10738774,INV0000658
10606755,INV0000131
10819898,INV0000057
10819898,INV0000270
10856877,INV0000957
10723991,INV0000061
10723991,INV0001637
10760379,INV0002612
10760379,INV0001324
10668710,INV0001268
10668710,INV0000673
10708209,INV0000430
10568864,INV0000893
10568864,INV0000867
10695886,INV0000045
10695886,INV0000194
10695886,INV0000082
10804052,INV0000004
10804052,INV0000003
10590926,INV0000453
10590926,INV0001179
10543415,INV0000150
10543415,INV0000389
10543415,INV0002730
10549164,INV0000144
10549164,INV0002696
10549164,INV0004754
10620370,INV0002566
10620370,INV0000518
10789618,INV0000017
10555324,INV0001736
10555324,INV0002486
10793960,INV0004837
10793960,INV0000058
10640837,INV0000001
10603733,INV0000001
10603733,INV0002636
10643565,INV0000290
10643565,INV0002156
10643565,INV0000028
10776141,INV0000812
10776141,INV0001265
10776141,INV0000072
D891109,INV0000004
D891109,INV0000343
D891109,INV0000659
10681327,INV0000057
10681327,INV0000088
10681327,INV0000126
10650003,INV0000071
10589471,INV0002268
10645660,INV0000574
10645660,INV0000012
10657261,INV0000166
10657261,INV0000003
10851861,INV0001475
10851861,INV0000012
10730233,INV0000162
10730233,INV0000922
10785384,INV0000321
D878114,INV0000564
10636786,INV0002099
10569076,INV0000347
10569076,INV0000002
10569076,INV0000114
10653202,INV0000310
10653202,INV0002156
10653202,INV0000172
10636627,INV0000021
10636627,INV0003151
10582642,INV0000031
10661300,INV0001245
10661300,INV0000072
10661300,INV0000820
10825655,INV0000012
10825655,INV0000020
10825655,INV0003927
10831555,INV0001284
10831555,INV0000003
10688479,INV0000143
10688479,INV0000003
10553567,INV0000019
10553567,INV0000032
10553567,INV0000025
10605336,INV0000631
10605336,INV0001548
10674410,INV0000001
10674410,INV0001374
10823843,INV0000002
10593549,INV0000000
10593549,INV0000043
10593549,INV0002852
10592211,INV0000000
10592211,INV0000001
10592211,INV0000093
10730256,INV0000026
10730256,INV0003965
10660202,INV0000132
10650126,INV0000215
10650126,INV0000001
10650126,INV0000013
10843082,INV0000002
10843082,INV0000194
10843082,INV0000245
10814233,INV0001441
10876650,INV0000345
10876650,INV0001539
10876650,INV0000332
10843843,INV0000024
10843843,INV0000037
10623206,INV0002854
10807885,INV0003699
10655097,INV0000046
10655097,INV0000000
10816033,INV0000910
10816033,INV0000036
10816033,INV0000038
10536257,INV0000524
10536257,INV0000050
10536257,INV0001764
10766877,INV0000022
D887265,INV0000006
D887265,INV0001080
10753998,INV0000046
10753998,INV0000168
10753998,INV0000018
10533422,INV0000232
10533422,INV0000723
10632410,INV0000830
10632410,INV0000352
10783175,INV0000001
10719236,INV0000008
10853662,INV0002167
10777950,INV0000742
D892639,INV0001929
D892639,INV0000359
10601972,INV0003310
10601972,INV0004349
10759372,INV0000064
10759372,INV0000001
10759372,INV0000665
10669157,INV0000363
10648464,INV0000356
10648464,INV0000001
10648464,INV0000336
10685174,INV0000314
10685174,INV0000700
10689084,INV0000035
10842151,INV0003863
10767124,INV0004171
10683766,INV0000022
10683766,INV0003360
10709179,INV0000017
10853969,INV0003273
10873463,INV0004543
10873463,INV0000890
10675785,INV0000043
10675785,INV0000085
10750126,INV0000262
10810436,INV0000833
10810436,INV0003538
10810436,INV0000883
10782848,INV0000719
10782848,INV0003549
10656847,INV0000028
10656847,INV0000025
10877895,INV0000027
10877895,INV0000797
10613592,INV0000227
10707865,INV0001359
10707865,INV0004949
10707865,INV0004414
D898103,INV0000133
D898103,INV0003422
D898103,INV0000001
10862784,INV0000272
10862784,INV0002211
10862784,INV0000570
10704722,INV0000007
10704722,INV0000272
10693059,INV0000071
10651641,INV0000687
10780033,INV0000061
10617930,INV0000001
10617930,INV0000187
10564777,INV0000008
10564777,INV0001374
10564777,INV0002901
10586744,INV0000000
10596498,INV0000832
10596498,INV0000013
10863745,INV0000163
10863745,INV0002146
10712872,INV0000987
10712872,INV0000003
10568439,INV0000000
10568439,INV0000027
10865288,INV0000191
10725137,INV0000266
D897638,INV0002427
D897638,INV0000045
D897638,INV0000957
10772846,INV0000199
10869902,INV0001907
10869902,INV0001789
10869902,INV0000471
10879345,INV0000076
10879345,INV0002067
10879345,INV0004805
10634205,INV0000052
10859598,INV0000005
10859598,INV0003871
10709663,INV0000005
10602170,INV0000008
10602170,INV0004337
10602170,INV0001728
10869013,INV0000000
10797566,INV0000188
10797566,INV0003961
10797566,INV0000427
10873446,INV0000168
10873446,INV0001654
10723023,INV0000331
10723023,INV0000014
10723023,INV0000011
10866257,INV0000017
10683579,INV0001036
10847502,INV0002149
10847502,INV0003708
10847502,INV0002223
10880673,INV0000257
10880673,INV0001390
10880673,INV0000094
10700125,INV0000008
10665289,INV0000000
10665289,INV0000021
10665289,INV0000004
10660404,INV0000097
10660404,INV0004147
10660404,INV0001534
10823427,INV0000910
D899416,INV0000007
10748388,INV0002022
10686925,INV0000477
10686925,INV0003135
10799396,INV0001318
10845069,INV0000473
10845069,INV0000003
10755136,INV0000046
10755136,INV0000785
10651360,INV0000124
10560567,INV0001884
10560567,INV0000769
D872090,INV0000266
D872090,INV0000256
D872090,INV0003756
10546320,INV0004331
10546320,INV0000010
10546320,INV0000507
10654173,INV0001399
10654173,INV0000018
10654173,INV0004243
PP32523,INV0000008
PP32523,INV0002255
10668028,INV0000376
10668028,INV0001864
10668028,INV0000826
D892791,INV0001399
D892791,INV0000992
D892791,INV0001025
10616489,INV0000017
10616489,INV0000151
10639608,INV0000615
10529795,INV0000332
10703082,INV0000248
10703082,INV0000466
10813371,INV0000082
10729512,INV0000326
10729512,INV0003320
D904711,INV0000022
D904711,INV0000009
D904711,INV0000786
10822327,INV0000084
10822327,INV0000135
10822327,INV0000001
10809015,INV0000054
10568200,INV0000020
10594912,INV0000007
10594912,INV0003949
10594912,INV0000043
10803419,INV0000201
10583649,INV0000517
10642499,INV0001116
D884098,INV0000000
10838655,INV0000536
10598885,INV0000004
10598885,INV0000416
10781002,INV0001839
10781002,INV0000004
10781002,INV0002086
10869296,INV0001323
10869296,INV0000000
10869296,INV0002852
10677501,INV0001493
10677501,INV0002211
10766088,INV0000056
10856521,INV0000000
10856521,INV0004213
10856521,INV0000067
10574804,INV0000903
10685746,INV0000003
10686471,INV0001226
10686471,INV0000528
10686471,INV0000291
D885760,INV0000256
10737644,INV0000025
10797615,INV0002093
10631535,INV0000255
10631535,INV0000000
10631535,INV0000046
10869918,INV0003752
10869918,INV0001709
10727583,INV0000114
10727583,INV0000319
10727583,INV0000510
D902368,INV0000007
D902368,INV0003393
D902368,INV0000046
D891258,INV0000551
